Data supplied by AEA on 28/6/2014
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Oxford Centre Roadside,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
15-01-2014,02:00,5,R,ugm-3,13,R,ugm-3,21,R,ugm-3
15-01-2014,03:00,13,R,ugm-3,13,R,ugm-3,32,R,ugm-3
15-01-2014,04:00,2,R,ugm-3,12,R,ugm-3,15,R,ugm-3
15-01-2014,05:00,7,R,ugm-3,15,R,ugm-3,26,R,ugm-3
15-01-2014,06:00,8,R,ugm-3,18,R,ugm-3,31,R,ugm-3
15-01-2014,07:00,30,R,ugm-3,31,R,ugm-3,77,R,ugm-3
15-01-2014,08:00,57,R,ugm-3,52,R,ugm-3,140,R,ugm-3
15-01-2014,09:00,81,R,ugm-3,67,R,ugm-3,191,R,ugm-3
15-01-2014,10:00,83,R,ugm-3,66,R,ugm-3,193,R,ugm-3
15-01-2014,11:00,63,R,ugm-3,61,R,ugm-3,157,R,ugm-3
15-01-2014,12:00,43,R,ugm-3,48,R,ugm-3,114,R,ugm-3
15-01-2014,13:00,70,R,ugm-3,56,R,ugm-3,163,R,ugm-3
15-01-2014,14:00,69,R,ugm-3,54,R,ugm-3,160,R,ugm-3
15-01-2014,15:00,41,R,ugm-3,41,R,ugm-3,104,R,ugm-3
15-01-2014,16:00,74,R,ugm-3,62,R,ugm-3,176,R,ugm-3
15-01-2014,17:00,96,R,ugm-3,72,R,ugm-3,219,R,ugm-3
15-01-2014,18:00,81,R,ugm-3,67,R,ugm-3,191,R,ugm-3
15-01-2014,19:00,63,R,ugm-3,56,R,ugm-3,152,R,ugm-3
15-01-2014,20:00,33,R,ugm-3,40,R,ugm-3,91,R,ugm-3
15-01-2014,21:00,29,R,ugm-3,38,R,ugm-3,83,R,ugm-3
15-01-2014,22:00,32,R,ugm-3,41,R,ugm-3,90,R,ugm-3
15-01-2014,23:00,20,R,ugm-3,29,R,ugm-3,61,R,ugm-3
15-01-2014,24:00,21,R,ugm-3,27,R,ugm-3,59,R,ugm-3
16-01-2014,01:00,8,R,ugm-3,10,R,ugm-3,22,R,ugm-3
16-01-2014,02:00,3,R,ugm-3,5,R,ugm-3,10,R,ugm-3
16-01-2014,03:00,4,R,ugm-3,5,R,ugm-3,11,R,ugm-3
16-01-2014,04:00,5,R,ugm-3,8,R,ugm-3,16,R,ugm-3
16-01-2014,05:00,6,R,ugm-3,11,R,ugm-3,19,R,ugm-3
16-01-2014,06:00,14,R,ugm-3,22,R,ugm-3,43,R,ugm-3
16-01-2014,07:00,54,R,ugm-3,56,R,ugm-3,139,R,ugm-3
16-01-2014,08:00,81,R,ugm-3,62,R,ugm-3,186,R,ugm-3
16-01-2014,09:00,139,R,ugm-3,73,R,ugm-3,287,R,ugm-3
16-01-2014,10:00,156,R,ugm-3,78,R,ugm-3,317,R,ugm-3
16-01-2014,11:00,150,R,ugm-3,82,R,ugm-3,312,R,ugm-3
16-01-2014,12:00,89,R,ugm-3,65,R,ugm-3,201,R,ugm-3
16-01-2014,13:00,55,R,ugm-3,47,R,ugm-3,132,R,ugm-3
16-01-2014,14:00,116,R,ugm-3,72,R,ugm-3,251,R,ugm-3
16-01-2014,15:00,196,R,ugm-3,89,R,ugm-3,390,R,ugm-3
16-01-2014,16:00,120,R,ugm-3,78,R,ugm-3,262,R,ugm-3
16-01-2014,17:00,91,R,ugm-3,67,R,ugm-3,206,R,ugm-3
16-01-2014,18:00,187,R,ugm-3,91,R,ugm-3,377,R,ugm-3
16-01-2014,19:00,148,R,ugm-3,82,R,ugm-3,309,R,ugm-3
16-01-2014,20:00,87,R,ugm-3,55,R,ugm-3,188,R,ugm-3
16-01-2014,21:00,49,R,ugm-3,47,R,ugm-3,122,R,ugm-3
16-01-2014,22:00,40,R,ugm-3,42,R,ugm-3,103,R,ugm-3
16-01-2014,23:00,53,R,ugm-3,39,R,ugm-3,120,R,ugm-3
16-01-2014,24:00,38,R,ugm-3,35,R,ugm-3,93,R,ugm-3
17-01-2014,01:00,8,R,ugm-3,14,R,ugm-3,26,R,ugm-3
17-01-2014,02:00,4,R,ugm-3,11,R,ugm-3,16,R,ugm-3
17-01-2014,03:00,3,R,ugm-3,7,R,ugm-3,12,R,ugm-3
17-01-2014,04:00,1,R,ugm-3,5,R,ugm-3,7,R,ugm-3
17-01-2014,05:00,3,R,ugm-3,9,R,ugm-3,13,R,ugm-3
17-01-2014,06:00,7,R,ugm-3,15,R,ugm-3,26,R,ugm-3
17-01-2014,07:00,50,R,ugm-3,43,R,ugm-3,120,R,ugm-3
17-01-2014,08:00,58,R,ugm-3,53,R,ugm-3,142,R,ugm-3
17-01-2014,09:00,86,R,ugm-3,60,R,ugm-3,191,R,ugm-3
17-01-2014,10:00,65,R,ugm-3,53,R,ugm-3,153,R,ugm-3
17-01-2014,11:00,57,R,ugm-3,44,R,ugm-3,132,R,ugm-3
17-01-2014,12:00,53,R,ugm-3,44,R,ugm-3,126,R,ugm-3
17-01-2014,13:00,51,R,ugm-3,42,R,ugm-3,119,R,ugm-3
17-01-2014,14:00,38,R,ugm-3,33,R,ugm-3,91,R,ugm-3
17-01-2014,15:00,37,R,ugm-3,37,R,ugm-3,95,R,ugm-3
17-01-2014,16:00,62,R,ugm-3,45,R,ugm-3,140,R,ugm-3
17-01-2014,17:00,185,R,ugm-3,110,R,ugm-3,393,R,ugm-3
17-01-2014,18:00,221,R,ugm-3,115,R,ugm-3,454,R,ugm-3
17-01-2014,19:00,195,R,ugm-3,101,R,ugm-3,399,R,ugm-3
17-01-2014,20:00,128,R,ugm-3,85,R,ugm-3,281,R,ugm-3
17-01-2014,21:00,128,R,ugm-3,90,R,ugm-3,286,R,ugm-3
17-01-2014,22:00,162,R,ugm-3,99,R,ugm-3,348,R,ugm-3
17-01-2014,23:00,157,R,ugm-3,84,R,ugm-3,326,R,ugm-3
17-01-2014,24:00,185,R,ugm-3,90,R,ugm-3,374,R,ugm-3
18-01-2014,01:00,102,R,ugm-3,55,R,ugm-3,211,R,ugm-3
18-01-2014,02:00,43,R,ugm-3,33,R,ugm-3,99,R,ugm-3
18-01-2014,03:00,78,R,ugm-3,49,R,ugm-3,168,R,ugm-3
18-01-2014,04:00,50,R,ugm-3,31,R,ugm-3,107,R,ugm-3
18-01-2014,05:00,18,R,ugm-3,12,R,ugm-3,39,R,ugm-3
18-01-2014,06:00,10,R,ugm-3,13,R,ugm-3,28,R,ugm-3
18-01-2014,07:00,25,R,ugm-3,18,R,ugm-3,57,R,ugm-3
18-01-2014,08:00,42,R,ugm-3,29,R,ugm-3,93,R,ugm-3
18-01-2014,09:00,79,R,ugm-3,40,R,ugm-3,162,R,ugm-3
18-01-2014,10:00,127,R,ugm-3,65,R,ugm-3,260,R,ugm-3
18-01-2014,11:00,104,R,ugm-3,47,R,ugm-3,206,R,ugm-3
18-01-2014,12:00,97,R,ugm-3,48,R,ugm-3,196,R,ugm-3
18-01-2014,13:00,114,R,ugm-3,50,R,ugm-3,225,R,ugm-3
18-01-2014,14:00,111,R,ugm-3,43,R,ugm-3,213,R,ugm-3
18-01-2014,15:00,152,R,ugm-3,52,R,ugm-3,285,R,ugm-3
18-01-2014,16:00,144,R,ugm-3,58,R,ugm-3,278,R,ugm-3
18-01-2014,17:00,132,R,ugm-3,50,R,ugm-3,253,R,ugm-3
18-01-2014,18:00,130,R,ugm-3,52,R,ugm-3,251,R,ugm-3
18-01-2014,19:00,119,R,ugm-3,44,R,ugm-3,227,R,ugm-3
18-01-2014,20:00,82,R,ugm-3,44,R,ugm-3,169,R,ugm-3
18-01-2014,21:00,69,R,ugm-3,41,R,ugm-3,147,R,ugm-3
18-01-2014,22:00,75,R,ugm-3,43,R,ugm-3,158,R,ugm-3
18-01-2014,23:00,98,R,ugm-3,51,R,ugm-3,201,R,ugm-3
18-01-2014,24:00,98,R,ugm-3,45,R,ugm-3,195,R,ugm-3
19-01-2014,01:00,50,R,ugm-3,33,R,ugm-3,110,R,ugm-3
19-01-2014,02:00,26,R,ugm-3,23,R,ugm-3,62,R,ugm-3
19-01-2014,03:00,37,R,ugm-3,37,R,ugm-3,94,R,ugm-3
19-01-2014,04:00,35,R,ugm-3,40,R,ugm-3,94,R,ugm-3
19-01-2014,05:00,23,R,ugm-3,30,R,ugm-3,65,R,ugm-3
19-01-2014,06:00,3,R,ugm-3,9,R,ugm-3,15,R,ugm-3
19-01-2014,07:00,5,R,ugm-3,13,R,ugm-3,21,R,ugm-3
19-01-2014,08:00,14,R,ugm-3,19,R,ugm-3,41,R,ugm-3
19-01-2014,09:00,52,R,ugm-3,38,R,ugm-3,118,R,ugm-3
19-01-2014,10:00,70,R,ugm-3,34,R,ugm-3,141,R,ugm-3
19-01-2014,11:00,42,R,ugm-3,28,R,ugm-3,92,R,ugm-3
19-01-2014,12:00,66,R,ugm-3,44,R,ugm-3,144,R,ugm-3
19-01-2014,13:00,73,R,ugm-3,34,R,ugm-3,145,R,ugm-3
19-01-2014,14:00,35,R,ugm-3,31,R,ugm-3,85,R,ugm-3
19-01-2014,15:00,68,R,ugm-3,45,R,ugm-3,149,R,ugm-3
19-01-2014,16:00,49,R,ugm-3,44,R,ugm-3,119,R,ugm-3
19-01-2014,17:00,74,R,ugm-3,59,R,ugm-3,172,R,ugm-3
19-01-2014,18:00,213,R,ugm-3,104,R,ugm-3,430,R,ugm-3
19-01-2014,19:00,148,R,ugm-3,93,R,ugm-3,320,R,ugm-3
19-01-2014,20:00,156,R,ugm-3,90,R,ugm-3,330,R,ugm-3
19-01-2014,21:00,174,R,ugm-3,88,R,ugm-3,355,R,ugm-3
19-01-2014,22:00,142,R,ugm-3,79,R,ugm-3,297,R,ugm-3
19-01-2014,23:00,126,R,ugm-3,72,R,ugm-3,265,R,ugm-3
19-01-2014,24:00,106,R,ugm-3,60,R,ugm-3,223,R,ugm-3
20-01-2014,01:00,36,R,ugm-3,41,R,ugm-3,97,R,ugm-3
20-01-2014,02:00,10,R,ugm-3,27,R,ugm-3,42,R,ugm-3
20-01-2014,03:00,22,R,ugm-3,38,R,ugm-3,72,R,ugm-3
20-01-2014,04:00,5,R,ugm-3,26,R,ugm-3,33,R,ugm-3
20-01-2014,05:00,6,R,ugm-3,29,R,ugm-3,38,R,ugm-3
20-01-2014,06:00,78,R,ugm-3,57,R,ugm-3,177,R,ugm-3
20-01-2014,07:00,294,R,ugm-3,89,R,ugm-3,540,R,ugm-3
20-01-2014,08:00,368,R,ugm-3,91,R,ugm-3,655,R,ugm-3
20-01-2014,09:00,490,R,ugm-3,107,R,ugm-3,858,R,ugm-3
20-01-2014,10:00,484,R,ugm-3,115,R,ugm-3,858,R,ugm-3
20-01-2014,11:00,335,R,ugm-3,103,R,ugm-3,617,R,ugm-3
20-01-2014,12:00,459,R,ugm-3,142,R,ugm-3,845,R,ugm-3
20-01-2014,13:00,295,R,ugm-3,103,R,ugm-3,555,R,ugm-3
20-01-2014,14:00,333,R,ugm-3,118,R,ugm-3,628,R,ugm-3
20-01-2014,15:00,189,R,ugm-3,100,R,ugm-3,390,R,ugm-3
20-01-2014,16:00,329,R,ugm-3,123,R,ugm-3,627,R,ugm-3
20-01-2014,17:00,177,R,ugm-3,100,R,ugm-3,371,R,ugm-3
20-01-2014,18:00,167,R,ugm-3,89,R,ugm-3,345,R,ugm-3
20-01-2014,19:00,139,R,ugm-3,72,R,ugm-3,286,R,ugm-3
20-01-2014,20:00,319,R,ugm-3,98,R,ugm-3,587,R,ugm-3
20-01-2014,21:00,130,R,ugm-3,68,R,ugm-3,267,R,ugm-3
20-01-2014,22:00,175,R,ugm-3,73,R,ugm-3,342,R,ugm-3
20-01-2014,23:00,52,R,ugm-3,47,R,ugm-3,127,R,ugm-3
20-01-2014,24:00,52,R,ugm-3,46,R,ugm-3,126,R,ugm-3
21-01-2014,01:00,45,R,ugm-3,39,R,ugm-3,108,R,ugm-3
21-01-2014,02:00,99,R,ugm-3,43,R,ugm-3,195,R,ugm-3
21-01-2014,03:00,134,R,ugm-3,40,R,ugm-3,245,R,ugm-3
21-01-2014,04:00,62,R,ugm-3,36,R,ugm-3,131,R,ugm-3
21-01-2014,05:00,61,R,ugm-3,36,R,ugm-3,129,R,ugm-3
21-01-2014,06:00,98,R,ugm-3,47,R,ugm-3,196,R,ugm-3
21-01-2014,07:00,226,R,ugm-3,71,R,ugm-3,418,R,ugm-3
21-01-2014,08:00,251,R,ugm-3,88,R,ugm-3,473,R,ugm-3
21-01-2014,09:00,324,R,ugm-3,86,R,ugm-3,583,R,ugm-3
21-01-2014,10:00,352,R,ugm-3,88,R,ugm-3,627,R,ugm-3
21-01-2014,11:00,314,R,ugm-3,93,R,ugm-3,573,R,ugm-3
21-01-2014,12:00,231,R,ugm-3,88,R,ugm-3,442,R,ugm-3
21-01-2014,13:00,190,R,ugm-3,75,R,ugm-3,367,R,ugm-3
21-01-2014,14:00,198,R,ugm-3,86,R,ugm-3,389,R,ugm-3
21-01-2014,15:00,217,R,ugm-3,90,R,ugm-3,423,R,ugm-3
21-01-2014,16:00,187,R,ugm-3,94,R,ugm-3,381,R,ugm-3
21-01-2014,17:00,223,R,ugm-3,100,R,ugm-3,442,R,ugm-3
21-01-2014,18:00,212,R,ugm-3,91,R,ugm-3,416,R,ugm-3
21-01-2014,19:00,139,R,ugm-3,74,R,ugm-3,287,R,ugm-3
21-01-2014,20:00,97,R,ugm-3,51,R,ugm-3,199,R,ugm-3
21-01-2014,21:00,44,R,ugm-3,32,R,ugm-3,99,R,ugm-3
21-01-2014,22:00,28,R,ugm-3,27,R,ugm-3,71,R,ugm-3
21-01-2014,23:00,38,R,ugm-3,28,R,ugm-3,86,R,ugm-3
21-01-2014,24:00,32,R,ugm-3,25,R,ugm-3,74,R,ugm-3
22-01-2014,01:00,27,R,ugm-3,13,R,ugm-3,54,R,ugm-3
22-01-2014,02:00,10,R,ugm-3,7,R,ugm-3,23,R,ugm-3
22-01-2014,03:00,7,R,ugm-3,6,R,ugm-3,17,R,ugm-3
22-01-2014,04:00,3,R,ugm-3,2,R,ugm-3,7,R,ugm-3
22-01-2014,05:00,5,R,ugm-3,7,R,ugm-3,15,R,ugm-3
22-01-2014,06:00,44,R,ugm-3,34,R,ugm-3,102,R,ugm-3
22-01-2014,07:00,238,R,ugm-3,92,R,ugm-3,458,R,ugm-3
22-01-2014,08:00,194,R,ugm-3,86,R,ugm-3,384,R,ugm-3
22-01-2014,09:00,116,R,ugm-3,65,R,ugm-3,243,R,ugm-3
22-01-2014,10:00,141,R,ugm-3,72,R,ugm-3,288,R,ugm-3
22-01-2014,11:00,73,R,ugm-3,56,R,ugm-3,167,R,ugm-3
22-01-2014,12:00,117,R,ugm-3,66,R,ugm-3,245,R,ugm-3
22-01-2014,13:00,98,R,ugm-3,60,R,ugm-3,209,R,ugm-3
22-01-2014,14:00,105,R,ugm-3,63,R,ugm-3,224,R,ugm-3
22-01-2014,15:00,78,R,ugm-3,56,R,ugm-3,175,R,ugm-3
22-01-2014,16:00,90,R,ugm-3,56,R,ugm-3,194,R,ugm-3
22-01-2014,17:00,125,R,ugm-3,76,R,ugm-3,268,R,ugm-3
22-01-2014,18:00,158,R,ugm-3,73,R,ugm-3,315,R,ugm-3
22-01-2014,19:00,147,R,ugm-3,80,R,ugm-3,306,R,ugm-3
22-01-2014,20:00,96,R,ugm-3,73,R,ugm-3,221,R,ugm-3
22-01-2014,21:00,43,R,ugm-3,44,R,ugm-3,111,R,ugm-3
22-01-2014,22:00,31,R,ugm-3,40,R,ugm-3,88,R,ugm-3
22-01-2014,23:00,46,R,ugm-3,49,R,ugm-3,119,R,ugm-3
22-01-2014,24:00,44,R,ugm-3,44,R,ugm-3,111,R,ugm-3
23-01-2014,01:00,23,R,ugm-3,33,R,ugm-3,68,R,ugm-3
23-01-2014,02:00,15,R,ugm-3,30,R,ugm-3,54,R,ugm-3
23-01-2014,03:00,18,R,ugm-3,30,R,ugm-3,58,R,ugm-3
23-01-2014,04:00,15,R,ugm-3,28,R,ugm-3,51,R,ugm-3
23-01-2014,05:00,10,R,ugm-3,24,R,ugm-3,39,R,ugm-3
23-01-2014,06:00,19,R,ugm-3,24,R,ugm-3,53,R,ugm-3
23-01-2014,07:00,134,R,ugm-3,58,R,ugm-3,264,R,ugm-3
23-01-2014,08:00,183,R,ugm-3,77,R,ugm-3,358,R,ugm-3
23-01-2014,09:00,93,R,ugm-3,50,R,ugm-3,193,R,ugm-3
23-01-2014,10:00,93,R,ugm-3,55,R,ugm-3,198,R,ugm-3
23-01-2014,11:00,40,R,ugm-3,43,R,ugm-3,105,R,ugm-3
23-01-2014,12:00,28,R,ugm-3,33,R,ugm-3,76,R,ugm-3
23-01-2014,13:00,31,R,ugm-3,29,R,ugm-3,76,R,ugm-3
23-01-2014,14:00,27,R,ugm-3,26,R,ugm-3,67,R,ugm-3
23-01-2014,15:00,20,R,ugm-3,24,R,ugm-3,55,R,ugm-3
23-01-2014,16:00,22,R,ugm-3,37,R,ugm-3,71,R,ugm-3
23-01-2014,17:00,21,R,ugm-3,36,R,ugm-3,68,R,ugm-3
23-01-2014,18:00,29,R,ugm-3,42,R,ugm-3,87,R,ugm-3
23-01-2014,19:00,73,R,ugm-3,56,R,ugm-3,167,R,ugm-3
23-01-2014,20:00,30,R,ugm-3,43,R,ugm-3,90,R,ugm-3
23-01-2014,21:00,44,R,ugm-3,44,R,ugm-3,112,R,ugm-3
23-01-2014,22:00,43,R,ugm-3,46,R,ugm-3,112,R,ugm-3
23-01-2014,23:00,82,R,ugm-3,65,R,ugm-3,191,R,ugm-3
23-01-2014,24:00,42,R,ugm-3,54,R,ugm-3,118,R,ugm-3
24-01-2014,01:00,21,R,ugm-3,39,R,ugm-3,70,R,ugm-3
24-01-2014,02:00,52,R,ugm-3,38,R,ugm-3,117,R,ugm-3
24-01-2014,03:00,72,R,ugm-3,44,R,ugm-3,154,R,ugm-3
24-01-2014,04:00,74,R,ugm-3,47,R,ugm-3,161,R,ugm-3
24-01-2014,05:00,29,R,ugm-3,35,R,ugm-3,79,R,ugm-3
24-01-2014,06:00,60,R,ugm-3,42,R,ugm-3,134,R,ugm-3
24-01-2014,07:00,183,R,ugm-3,70,R,ugm-3,351,R,ugm-3
24-01-2014,08:00,233,R,ugm-3,101,R,ugm-3,458,R,ugm-3
24-01-2014,09:00,262,R,ugm-3,81,R,ugm-3,483,R,ugm-3
24-01-2014,10:00,288,R,ugm-3,95,R,ugm-3,537,R,ugm-3
24-01-2014,11:00,261,R,ugm-3,94,R,ugm-3,494,R,ugm-3
24-01-2014,12:00,259,R,ugm-3,113,R,ugm-3,511,R,ugm-3
24-01-2014,13:00,220,R,ugm-3,91,R,ugm-3,429,R,ugm-3
24-01-2014,14:00,176,R,ugm-3,80,R,ugm-3,350,R,ugm-3
24-01-2014,15:00,170,R,ugm-3,87,R,ugm-3,348,R,ugm-3
24-01-2014,16:00,173,R,ugm-3,79,R,ugm-3,345,R,ugm-3
24-01-2014,17:00,197,R,ugm-3,91,R,ugm-3,394,R,ugm-3
24-01-2014,18:00,195,R,ugm-3,84,R,ugm-3,383,R,ugm-3
24-01-2014,19:00,180,R,ugm-3,86,R,ugm-3,363,R,ugm-3
24-01-2014,20:00,105,R,ugm-3,63,R,ugm-3,223,R,ugm-3
24-01-2014,21:00,68,R,ugm-3,52,R,ugm-3,157,R,ugm-3
24-01-2014,22:00,67,R,ugm-3,50,R,ugm-3,153,R,ugm-3
24-01-2014,23:00,107,R,ugm-3,64,R,ugm-3,228,R,ugm-3
24-01-2014,24:00,121,R,ugm-3,70,R,ugm-3,256,R,ugm-3
25-01-2014,01:00,71,R,ugm-3,48,R,ugm-3,157,R,ugm-3
25-01-2014,02:00,109,R,ugm-3,64,R,ugm-3,231,R,ugm-3
25-01-2014,03:00,110,R,ugm-3,60,R,ugm-3,230,R,ugm-3
25-01-2014,04:00,48,R,ugm-3,36,R,ugm-3,110,R,ugm-3
25-01-2014,05:00,18,R,ugm-3,21,R,ugm-3,48,R,ugm-3
25-01-2014,06:00,9,R,ugm-3,14,R,ugm-3,29,R,ugm-3
25-01-2014,07:00,36,R,ugm-3,29,R,ugm-3,84,R,ugm-3
25-01-2014,08:00,63,R,ugm-3,38,R,ugm-3,135,R,ugm-3
25-01-2014,09:00,95,R,ugm-3,47,R,ugm-3,191,R,ugm-3
25-01-2014,10:00,55,R,ugm-3,40,R,ugm-3,124,R,ugm-3
25-01-2014,11:00,45,R,ugm-3,34,R,ugm-3,102,R,ugm-3
25-01-2014,12:00,50,R,ugm-3,38,R,ugm-3,114,R,ugm-3
25-01-2014,13:00,29,R,ugm-3,27,R,ugm-3,72,R,ugm-3
25-01-2014,14:00,36,R,ugm-3,24,R,ugm-3,80,R,ugm-3
25-01-2014,15:00,22,R,ugm-3,17,R,ugm-3,51,R,ugm-3
25-01-2014,16:00,19,R,ugm-3,18,R,ugm-3,47,R,ugm-3
25-01-2014,17:00,14,R,ugm-3,18,R,ugm-3,40,R,ugm-3
25-01-2014,18:00,12,R,ugm-3,20,R,ugm-3,39,R,ugm-3
25-01-2014,19:00,16,R,ugm-3,24,R,ugm-3,48,R,ugm-3
25-01-2014,20:00,9,R,ugm-3,21,R,ugm-3,35,R,ugm-3
25-01-2014,21:00,13,R,ugm-3,22,R,ugm-3,42,R,ugm-3
25-01-2014,22:00,20,R,ugm-3,30,R,ugm-3,61,R,ugm-3
25-01-2014,23:00,28,R,ugm-3,43,R,ugm-3,86,R,ugm-3
25-01-2014,24:00,47,R,ugm-3,39,R,ugm-3,111,R,ugm-3
26-01-2014,01:00,28,R,ugm-3,27,R,ugm-3,69,R,ugm-3
26-01-2014,02:00,24,R,ugm-3,31,R,ugm-3,67,R,ugm-3
26-01-2014,03:00,17,R,ugm-3,24,R,ugm-3,50,R,ugm-3
26-01-2014,04:00,24,R,ugm-3,34,R,ugm-3,71,R,ugm-3
26-01-2014,05:00,33,R,ugm-3,31,R,ugm-3,82,R,ugm-3
26-01-2014,06:00,7,R,ugm-3,12,R,ugm-3,24,R,ugm-3
26-01-2014,07:00,7,R,ugm-3,10,R,ugm-3,20,R,ugm-3
26-01-2014,08:00,31,R,ugm-3,31,R,ugm-3,79,R,ugm-3
26-01-2014,09:00,25,R,ugm-3,31,R,ugm-3,69,R,ugm-3
26-01-2014,10:00,24,R,ugm-3,24,R,ugm-3,61,R,ugm-3
26-01-2014,11:00,35,R,ugm-3,29,R,ugm-3,83,R,ugm-3
26-01-2014,12:00,21,R,ugm-3,25,R,ugm-3,56,R,ugm-3
26-01-2014,13:00,21,R,ugm-3,24,R,ugm-3,56,R,ugm-3
26-01-2014,14:00,22,R,ugm-3,27,R,ugm-3,61,R,ugm-3
26-01-2014,15:00,15,R,ugm-3,18,R,ugm-3,41,R,ugm-3
26-01-2014,16:00,16,R,ugm-3,25,R,ugm-3,49,R,ugm-3
26-01-2014,17:00,43,R,ugm-3,51,R,ugm-3,117,R,ugm-3
26-01-2014,18:00,40,R,ugm-3,30,R,ugm-3,92,R,ugm-3
26-01-2014,19:00,16,R,ugm-3,23,R,ugm-3,48,R,ugm-3
26-01-2014,20:00,23,R,ugm-3,24,R,ugm-3,60,R,ugm-3
26-01-2014,21:00,14,R,ugm-3,17,R,ugm-3,38,R,ugm-3
26-01-2014,22:00,21,R,ugm-3,23,R,ugm-3,55,R,ugm-3
26-01-2014,23:00,25,R,ugm-3,28,R,ugm-3,66,R,ugm-3
26-01-2014,24:00,11,R,ugm-3,12,R,ugm-3,29,R,ugm-3
27-01-2014,01:00,9,R,ugm-3,8,R,ugm-3,21,R,ugm-3
27-01-2014,02:00,2,R,ugm-3,3,R,ugm-3,6,R,ugm-3
27-01-2014,03:00,1,R,ugm-3,-0,R,ugm-3,2,R,ugm-3
27-01-2014,04:00,1,R,ugm-3,-2,R,ugm-3,0,R,ugm-3
27-01-2014,05:00,2,R,ugm-3,1,R,ugm-3,4,R,ugm-3
27-01-2014,06:00,5,R,ugm-3,5,R,ugm-3,12,R,ugm-3
27-01-2014,07:00,19,R,ugm-3,19,R,ugm-3,48,R,ugm-3
27-01-2014,08:00,29,R,ugm-3,36,R,ugm-3,81,R,ugm-3
27-01-2014,09:00,31,R,ugm-3,34,R,ugm-3,82,R,ugm-3
27-01-2014,10:00,44,R,ugm-3,38,R,ugm-3,105,R,ugm-3
27-01-2014,11:00,35,R,ugm-3,35,R,ugm-3,89,R,ugm-3
27-01-2014,12:00,32,R,ugm-3,28,R,ugm-3,77,R,ugm-3
27-01-2014,13:00,39,R,ugm-3,32,R,ugm-3,92,R,ugm-3
27-01-2014,14:00,25,R,ugm-3,25,R,ugm-3,62,R,ugm-3
27-01-2014,15:00,42,R,ugm-3,36,R,ugm-3,101,R,ugm-3
27-01-2014,16:00,37,R,ugm-3,32,R,ugm-3,89,R,ugm-3
27-01-2014,17:00,66,R,ugm-3,48,R,ugm-3,150,R,ugm-3
27-01-2014,18:00,43,R,ugm-3,39,R,ugm-3,106,R,ugm-3
27-01-2014,19:00,39,R,ugm-3,37,R,ugm-3,97,R,ugm-3
27-01-2014,20:00,33,R,ugm-3,33,R,ugm-3,83,R,ugm-3
27-01-2014,21:00,43,R,ugm-3,38,R,ugm-3,104,R,ugm-3
27-01-2014,22:00,32,R,ugm-3,29,R,ugm-3,78,R,ugm-3
27-01-2014,23:00,19,R,ugm-3,23,R,ugm-3,52,R,ugm-3
27-01-2014,24:00,17,R,ugm-3,17,R,ugm-3,42,R,ugm-3
28-01-2014,01:00,11,R,ugm-3,11,R,ugm-3,28,R,ugm-3
28-01-2014,02:00,11,R,ugm-3,13,R,ugm-3,30,R,ugm-3
28-01-2014,03:00,10,R,ugm-3,13,R,ugm-3,28,R,ugm-3
28-01-2014,04:00,5,R,ugm-3,5,R,ugm-3,13,R,ugm-3
28-01-2014,05:00,3,R,ugm-3,3,R,ugm-3,8,R,ugm-3
28-01-2014,06:00,13,R,ugm-3,22,R,ugm-3,42,R,ugm-3
28-01-2014,07:00,61,R,ugm-3,55,R,ugm-3,148,R,ugm-3
28-01-2014,08:00,65,R,ugm-3,64,R,ugm-3,164,R,ugm-3
28-01-2014,09:00,74,R,ugm-3,61,R,ugm-3,175,R,ugm-3
28-01-2014,10:00,79,R,ugm-3,61,R,ugm-3,182,R,ugm-3
28-01-2014,11:00,73,R,ugm-3,55,R,ugm-3,166,R,ugm-3
28-01-2014,12:00,62,R,ugm-3,47,R,ugm-3,143,R,ugm-3
28-01-2014,13:00,76,R,ugm-3,56,R,ugm-3,173,R,ugm-3
28-01-2014,14:00,71,R,ugm-3,52,R,ugm-3,162,R,ugm-3
28-01-2014,15:00,87,R,ugm-3,56,R,ugm-3,189,R,ugm-3
28-01-2014,16:00,113,R,ugm-3,73,R,ugm-3,246,R,ugm-3
28-01-2014,17:00,109,R,ugm-3,67,R,ugm-3,235,R,ugm-3
28-01-2014,18:00,109,R,ugm-3,63,R,ugm-3,231,R,ugm-3
28-01-2014,19:00,182,R,ugm-3,72,R,ugm-3,351,R,ugm-3
28-01-2014,20:00,104,R,ugm-3,62,R,ugm-3,221,R,ugm-3
28-01-2014,21:00,65,R,ugm-3,48,R,ugm-3,148,R,ugm-3
28-01-2014,22:00,71,R,ugm-3,49,R,ugm-3,158,R,ugm-3
28-01-2014,23:00,69,R,ugm-3,44,R,ugm-3,149,R,ugm-3
28-01-2014,24:00,57,R,ugm-3,41,R,ugm-3,128,R,ugm-3
29-01-2014,01:00,23,R,ugm-3,20,R,ugm-3,55,R,ugm-3
29-01-2014,02:00,18,R,ugm-3,14,R,ugm-3,41,R,ugm-3
